NO,MO,SITE_ID,HQ_TOWN,BSC,physical_trx,MAX_trx,delta,Net_TRXs_Available,Total_TS_Available,BCCH,NOOFSDCCH,FPDCH,TCH_Available_For_Voice,Equipped_Erlang_Capacity_forVoice,SITESTATUS,MACRO_IBS,DATE,NEW_EXISTING,CGI,Showcase,TCC,Physical_SITE_ID,IOE,4TRX,2TS,OPCO TOWN,SitePreference,Clutter,Capacity_Area,STATE,SUB-REGION,REGION,MSC,Circle_ID,Macrosite,ATP_Status,Cell_Name,Site_Name,RBS_type,Site_Priority_Passive,Passive_partner,Super_Platinum,LAT,LONG,Site_Category,Locked_TRX,Active_900_TRX,Active_1800_TRX,Vendor,roaming_inroaming,business_Priority,Acceptance_Status,
21,10059,ZM3350,Chingola,BASKITWE01,3,3,,3,24,1.000000000000000,3.000000000000000,2.000000000000000,18.000000000000000,11.490000000000000,Active,Macro,44895,EXISTING,645-01-21023-10059,Silver,,ZM3350,Non IOE,,,Chingola,Silver,Namoonga Shikapande,,ZAMBIA,COPPERBELT,COPPERBELT,,ZM,Indoor,,PROTEACHINGOLAC,PROTEA CHINGOLA,Flexi MR,Silver,TOWERCO-IHS,NO,-12.538787,27.88012,Silver,0,2.000000000000000,1.000000000000000,Nokia,Non Roaming,Silver,ACCEPTED
22,10067,ZM3356,Kitwe,BASKITWE01,6,6,,6,48,1.000000000000000,4.000000000000000,3.000000000000000,40.000000000000000,31.000000000000000,Active,Macro,44811,EXISTING,645-01-21023-10067,Silver,,ZM3356,Non IOE,,,Kalulushi,Silver,Freeboy Kaliba,,ZAMBIA,COPPERBELT,COPPERBELT,,ZM,Outdoor,,TWALUBUKAA,TWALUBUKA,Flexi MR,Silver,TOWERCO-IHS,NO,-12.63854,28.06498,Silver,0,4.000000000000000,2.000000000000000,Nokia,Roaming,Silver,ACCEPTED
23,10068,ZM3356,Kitwe,BASKITWE01,7,7,,7,56,1.000000000000000,4.000000000000000,2.000000000000000,49.000000000000000,39.320000000000000,Active,Macro,44811,EXISTING,645-01-21023-10068,Silver,,ZM3356,Non IOE,,,Kalulushi,Silver,Freeboy Kaliba,,ZAMBIA,COPPERBELT,COPPERBELT,,ZM,Outdoor,,TWALUBUKAB,TWALUBUKA,Flexi MR,Silver,TOWERCO-IHS,NO,-12.63854,28.06498,Silver,0,5.000000000000000,2.000000000000000,Nokia,Roaming,Silver,ACCEPTED
24,10069,ZM3356,Kitwe,BASKITWE01,5,5,,5,40,1.000000000000000,3.000000000000000,1.000000000000000,35.000000000000000,26.440000000000000,Active,Macro,44811,EXISTING,645-01-21023-10069,Silver,,ZM3356,Non IOE,,,Kalulushi,Silver,Freeboy Kaliba,,ZAMBIA,COPPERBELT,COPPERBELT,,ZM,Outdoor,,TWALUBUKAC,TWALUBUKA,Flexi MR,Silver,TOWERCO-IHS,NO,-12.63854,28.06498,Silver,0,3.000000000000000,2.000000000000000,Nokia,Roaming,Silver,ACCEPTED
25,10071,ZM3271,ROC,BASKITWE01,3,3,,3,24,1.000000000000000,2.000000000000000,1.000000000000000,20.000000000000000,13.180000000000000,Active,Macro,44569,EXISTING,645-01-21022-10071,Silver,,ZM3271,Non IOE,,,Ndola,Silver,Maimbolwa Akatumwa,,ZAMBIA,COPPERBELT,COPPERBELT,,ZM,Indoor,,FRONTIER1,FRONTIER,Flexi MR,Silver,TOWERCO-IHS,NO,-12.75411,28.482683,Silver,0,3.000000000000000,0.000000000000000,Nokia,Non Roaming,Silver,ACCEPTED
26,10072,ZM3271,ROC,BASKITWE01,3,3,,3,24,1.000000000000000,6.000000000000000,1.000000000000000,16.000000000000000,9.828000000000000,Active,Macro,44569,EXISTING,645-01-21022-10072,Silver,,ZM3271,Non IOE,,,Ndola,Silver,Maimbolwa Akatumwa,,ZAMBIA,COPPERBELT,COPPERBELT,,ZM,Indoor,,FRONTIER2,FRONTIER,Flexi MR,Silver,TOWERCO-IHS,NO,-12.75411,28.482683,Silver,0,3.000000000000000,0.000000000000000,Nokia,Non Roaming,Silver,ACCEPTED
27,10073,ZM3271,ROC,BASKITWE01,5,5,,5,40,1.000000000000000,2.000000000000000,1.000000000000000,36.000000000000000,27.340000000000000,Active,Macro,44569,EXISTING,645-01-21022-10073,Silver,,ZM3271,Non IOE,,,Ndola,Silver,Maimbolwa Akatumwa,,ZAMBIA,COPPERBELT,COPPERBELT,,ZM,Indoor,,FRONTIER3,FRONTIER,Flexi MR,Silver,TOWERCO-IHS,NO,-12.75411,28.482683,Silver,0,5.000000000000000,0.000000000000000,Nokia,Non Roaming,Silver,ACCEPTED
28,101,ZM0052,Lusaka,LSEBS04,4,4,,4,32,1.000000000000000,2.000000000000000,,,,Active,IBS,36099,EXISTING,645-01-22043-101,Platinum,,ZM0052,IOE,,ROL,Lusaka,Platinum,Kabula Ng'andu,,ZAMBIA,LUSAKA NORTH,LUSAKA NORTH,,ZM,Outdoor,,KK_IA_1,KK_IA,RBS 6101,Platinum,TOWERCO-IHS,NO,-15.325347,28.445594,Platinum,0,2.000000000000000,2.000000000000000,Ericsson,Non Roaming,Platinum,ACCEPTED
29,10107,ZM3376,Kitwe,BASKITWE01,5,5,,5,40,1.000000000000000,6.000000000000000,3.000000000000000,30.000000000000000,21.930000000000000,Active,Macro,44750,EXISTING,645-01-21022-10107,Gold,,ZM3376,Non IOE,,,Kitwe,Gold,Lubasi Chama,,ZAMBIA,COPPERBELT,COPPERBELT,,ZM,Indoor,,KITWEPOLICEA,KITWE POLICE CAMP,Flexi MR,Gold,TOWERCO-IHS,NO,-12.8165,28.205,Gold,0,3.000000000000000,2.000000000000000,Nokia,Non Roaming,Gold,ACCEPTED
30,10108,ZM3376,Kitwe,BASKITWE01,9,9,,9,72,1.000000000000000,8.000000000000000,4.000000000000000,59.000000000000000,48.700000000000000,Active,Macro,44750,EXISTING,645-01-21022-10108,Gold,,ZM3376,Non IOE,,,Kitwe,Gold,Lubasi Chama,,ZAMBIA,COPPERBELT,COPPERBELT,,ZM,Indoor,,KITWEPOLICEB,KITWE POLICE CAMP,Flexi MR,Gold,TOWERCO-IHS,NO,-12.8165,28.205,Gold,0,5.000000000000000,4.000000000000000,Nokia,Non Roaming,Gold,ACCEPTED
